race_id,race_date,driver_id,constructor_id,circuit_id,finish_position,season,grid_position,qualifying_position,grid_penalty_positions,driver_prior_season_points,driver_prior_season_wins,constructor_prior_season_points,constructor_prior_season_dnf_rate,circuit_avg_lap_time_ms,circuit_races_held,is_rookie_or_new_team,driver_points_this_season_so_far,driver_avg_finish_last_3,top10_finish,podium_finish
2019_16,2019-09-29,sainz,mclaren,sochi,6.0,2019,5,6.0,-1.0,53.0,0.0,62.0,19.0,127266.16137931036,7,0,58.0,12.0,1,0
2019_17,2019-10-13,sainz,mclaren,suzuka,5.0,2019,7,7.0,0.0,53.0,0.0,62.0,19.0,110508.64505928854,10,0,66.0,9.0,1,0
2019_18,2019-10-27,sainz,mclaren,rodriguez,13.0,2019,7,7.0,0.0,53.0,0.0,62.0,19.0,90434.792,11,0,76.0,7.666666666666667,0,0
2019_19,2019-11-03,sainz,mclaren,americas,8.0,2019,7,7.0,0.0,53.0,0.0,62.0,19.0,108077.81705426356,11,0,76.0,8.0,1,0
2019_20,2019-11-17,sainz,mclaren,interlagos,3.0,2019,20,20.0,0.0,53.0,0.0,62.0,19.0,89274.3474533535,11,0,80.0,8.666666666666666,1,1
2019_21,2019-12-01,sainz,mclaren,yas_marina,10.0,2019,8,9.0,-1.0,53.0,0.0,62.0,19.0,101999.58471965496,12,0,95.0,8.0,1,0
2019_01,2019-03-17,stroll,racing_point,albert_park,9.0,2019,16,16.0,0.0,6.0,0.0,0.0,0.0,102540.88727272728,10,1,0.0,9.5,1,0
2019_02,2019-03-31,stroll,racing_point,bahrain,14.0,2019,18,18.0,0.0,6.0,0.0,0.0,0.0,104555.70903790087,12,1,2.0,9.0,0,0
2019_03,2019-04-14,stroll,racing_point,shanghai,12.0,2019,16,16.0,0.0,6.0,0.0,0.0,0.0,107764.43365134433,8,1,2.0,11.5,0,0
2019_04,2019-04-28,stroll,racing_point,baku,9.0,2019,13,14.0,-1.0,6.0,0.0,0.0,0.0,121766.18534482758,10,1,2.0,11.666666666666666,1,0
2019_06,2019-05-26,stroll,racing_point,monaco,16.0,2019,17,18.0,-1.0,6.0,0.0,0.0,0.0,87305.94368131868,11,1,4.0,10.5,0,0
2019_07,2019-06-09,stroll,racing_point,villeneuve,9.0,2019,17,18.0,-1.0,6.0,0.0,0.0,0.0,84612.2985,10,1,4.0,12.5,1,0
2019_08,2019-06-23,stroll,racing_point,ricard,13.0,2019,17,18.0,-1.0,6.0,0.0,0.0,0.0,109769.39425051336,4,1,6.0,12.5,0,0
2019_09,2019-06-30,stroll,racing_point,red_bull_ring,14.0,2019,14,17.0,-3.0,6.0,0.0,0.0,0.0,76293.42976104272,14,1,6.0,12.666666666666666,0,0
2019_10,2019-07-14,stroll,racing_point,silverstone,13.0,2019,18,18.0,0.0,6.0,0.0,0.0,0.0,115608.07343412528,13,1,6.0,12.0,0,0
2019_11,2019-07-28,stroll,racing_point,hockenheimring,4.0,2019,15,15.0,0.0,6.0,0.0,0.0,0.0,92313.81046931408,3,1,6.0,13.333333333333334,1,0
2019_12,2019-08-04,stroll,racing_point,hungaroring,17.0,2019,18,19.0,-1.0,6.0,0.0,0.0,0.0,90162.13141486813,12,1,18.0,10.333333333333334,0,0
2019_13,2019-09-01,stroll,racing_point,spa,10.0,2019,16,13.0,3.0,6.0,0.0,0.0,0.0,133869.30844793713,12,1,18.0,11.333333333333334,1,0
2019_14,2019-09-08,stroll,racing_point,monza,12.0,2019,9,9.0,0.0,6.0,0.0,0.0,0.0,91340.01062887513,12,1,19.0,10.333333333333334,0,0
2019_15,2019-09-22,stroll,racing_point,marina_bay,13.0,2019,16,16.0,0.0,6.0,0.0,0.0,0.0,116198.53414948452,10,1,19.0,13.0,0,0
2019_16,2019-09-29,stroll,racing_point,sochi,11.0,2019,14,15.0,-1.0,6.0,0.0,0.0,0.0,127266.16137931036,7,1,19.0,11.666666666666666,0,0
2019_17,2019-10-13,stroll,racing_point,suzuka,9.0,2019,12,12.0,0.0,6.0,0.0,0.0,0.0,110508.64505928854,10,1,19.0,12.0,1,0
2019_18,2019-10-27,stroll,racing_point,rodriguez,12.0,2019,16,16.0,0.0,6.0,0.0,0.0,0.0,90434.792,11,1,21.0,11.0,0,0
2019_19,2019-11-03,stroll,racing_point,americas,13.0,2019,14,14.0,0.0,6.0,0.0,0.0,0.0,108077.81705426356,11,1,21.0,10.666666666666666,0,0
2019_20,2019-11-17,stroll,racing_point,interlagos,19.0,2019,17,17.0,0.0,6.0,0.0,0.0,0.0,89274.3474533535,11,1,21.0,11.333333333333334,0,0
2019_01,2019-03-17,vettel,ferrari,albert_park,4.0,2019,3,3.0,0.0,320.0,5.0,571.0,11.9,102540.88727272728,10,0,0.0,9.5,1,0
2019_02,2019-03-31,vettel,ferrari,bahrain,5.0,2019,2,2.0,0.0,320.0,5.0,571.0,11.9,104555.70903790087,12,0,12.0,4.0,1,0
2019_03,2019-04-14,vettel,ferrari,shanghai,3.0,2019,3,3.0,0.0,320.0,5.0,571.0,11.9,107764.43365134433,8,0,22.0,4.5,1,1
2019_04,2019-04-28,vettel,ferrari,baku,3.0,2019,3,3.0,0.0,320.0,5.0,571.0,11.9,121766.18534482758,10,0,37.0,4.0,1,1
2019_05,2019-05-12,vettel,ferrari,catalunya,4.0,2019,3,3.0,0.0,320.0,5.0,571.0,11.9,90968.81822107082,12,0,52.0,3.6666666666666665,1,0
2019_06,2019-05-26,vettel,ferrari,monaco,2.0,2019,4,4.0,0.0,320.0,5.0,571.0,11.9,87305.94368131868,11,0,64.0,3.3333333333333335,1,1
2019_07,2019-06-09,vettel,ferrari,villeneuve,2.0,2019,1,1.0,0.0,320.0,5.0,571.0,11.9,84612.2985,10,0,82.0,3.0,1,1
2019_08,2019-06-23,vettel,ferrari,ricard,5.0,2019,7,7.0,0.0,320.0,5.0,571.0,11.9,109769.39425051336,4,0,100.0,2.6666666666666665,1,0
2019_09,2019-06-30,vettel,ferrari,red_bull_ring,4.0,2019,9,10.0,-1.0,320.0,5.0,571.0,11.9,76293.42976104272,14,0,111.0,3.0,1,0
2019_10,2019-07-14,vettel,ferrari,silverstone,16.0,2019,6,6.0,0.0,320.0,5.0,571.0,11.9,115608.07343412528,13,0,123.0,3.6666666666666665,0,0
2019_11,2019-07-28,vettel,ferrari,hockenheimring,2.0,2019,20,20.0,0.0,320.0,5.0,571.0,11.9,92313.81046931408,3,0,123.0,8.333333333333334,1,1
2019_12,2019-08-04,vettel,ferrari,hungaroring,3.0,2019,5,5.0,0.0,320.0,5.0,571.0,11.9,90162.13141486813,12,0,141.0,7.333333333333333,1,1
2019_13,2019-09-01,vettel,ferrari,spa,4.0,2019,2,2.0,0.0,320.0,5.0,571.0,11.9,133869.30844793713,12,0,156.0,7.0,1,0
2019_14,2019-09-08,vettel,ferrari,monza,13.0,2019,4,4.0,0.0,320.0,5.0,571.0,11.9,91340.01062887513,12,0,169.0,3.0,0,0
2019_15,2019-09-22,vettel,ferrari,marina_bay,1.0,2019,3,3.0,0.0,320.0,5.0,571.0,11.9,116198.53414948452,10,0,169.0,6.666666666666667,1,1
2019_17,2019-10-13,vettel,ferrari,suzuka,2.0,2019,1,1.0,0.0,320.0,5.0,571.0,11.9,110508.64505928854,10,0,194.0,7.0,1,1
2019_18,2019-10-27,vettel,ferrari,rodriguez,2.0,2019,2,3.0,-1.0,320.0,5.0,571.0,11.9,90434.792,11,0,212.0,1.5,1,1
2019_20,2019-11-17,vettel,ferrari,interlagos,17.0,2019,2,2.0,0.0,320.0,5.0,571.0,11.9,89274.3474533535,11,0,230.0,2.0,0,0
2019_21,2019-12-01,vettel,ferrari,yas_marina,5.0,2019,4,5.0,-1.0,320.0,5.0,571.0,11.9,101999.58471965496,12,0,230.0,9.5,1,0
2020_16,2020-12-06,aitken,williams,bahrain,16.0,2020,17,18.0,-1.0,0.0,0.0,1.0,9.5,104555.70903790087,12,1,0.0,9.5,0,0
2020_01,2020-07-05,albon,red_bull,red_bull_ring,13.0,2020,4,5.0,-1.0,92.0,0.0,417.0,7.1,76293.42976104272,14,0,0.0,9.5,0,0
2020_02,2020-07-12,albon,red_bull,red_bull_ring,4.0,2020,6,7.0,-1.0,92.0,0.0,417.0,7.1,76293.42976104272,14,0,0.0,13.0,1,0
2020_03,2020-07-19,albon,red_bull,hungaroring,5.0,2020,13,13.0,0.0,92.0,0.0,417.0,7.1,90162.13141486813,12,0,12.0,8.5,1,0
2020_04,2020-08-02,albon,red_bull,silverstone,8.0,2020,12,12.0,0.0,92.0,0.0,417.0,7.1,115608.07343412528,13,0,22.0,7.333333333333333,1,0
2020_05,2020-08-09,albon,red_bull,silverstone,5.0,2020,9,9.0,0.0,92.0,0.0,417.0,7.1,115608.07343412528,13,0,26.0,5.666666666666667,1,0
2020_06,2020-08-16,albon,red_bull,catalunya,8.0,2020,6,6.0,0.0,92.0,0.0,417.0,7.1,90968.81822107082,12,0,36.0,6.0,1,0
2020_07,2020-08-30,albon,red_bull,spa,6.0,2020,5,5.0,0.0,92.0,0.0,417.0,7.1,133869.30844793713,12,0,40.0,7.0,1,0
2020_08,2020-09-06,albon,red_bull,monza,15.0,2020,9,9.0,0.0,92.0,0.0,417.0,7.1,91340.01062887513,12,0,48.0,6.333333333333333,0,0
2020_09,2020-09-13,albon,red_bull,mugello,3.0,2020,4,4.0,0.0,92.0,0.0,417.0,7.1,134758.11,1,0,48.0,9.666666666666666,1,1
2020_10,2020-09-27,albon,red_bull,sochi,10.0,2020,15,10.0,5.0,92.0,0.0,417.0,7.1,127266.16137931036,7,0,63.0,8.0,1,0
2020_12,2020-10-25,albon,red_bull,portimao,12.0,2020,6,6.0,0.0,92.0,0.0,417.0,7.1,93589.5725,2,0,64.0,6.5,0,0
2020_13,2020-11-01,albon,red_bull,imola,15.0,2020,6,6.0,0.0,92.0,0.0,417.0,7.1,94140.952,5,0,64.0,11.0,0,0
2020_14,2020-11-15,albon,red_bull,istanbul,7.0,2020,4,4.0,0.0,92.0,0.0,417.0,7.1,104471.50531914894,2,0,64.0,13.5,1,0
2020_15,2020-11-29,albon,red_bull,bahrain,3.0,2020,4,4.0,0.0,92.0,0.0,417.0,7.1,104555.70903790087,12,0,70.0,11.333333333333334,1,1
2020_16,2020-12-06,albon,red_bull,bahrain,6.0,2020,12,12.0,0.0,92.0,0.0,417.0,7.1,104555.70903790087,12,0,85.0,8.333333333333334,1,0
2020_17,2020-12-13,albon,red_bull,yas_marina,4.0,2020,5,5.0,0.0,92.0,0.0,417.0,7.1,101999.58471965496,12,0,93.0,5.333333333333333,1,0
2020_01,2020-07-05,bottas,mercedes,red_bull_ring,1.0,2020,1,1.0,0.0,326.0,4.0,739.0,4.8,76293.42976104272,14,0,0.0,9.5,1,1
2020_02,2020-07-12,bottas,mercedes,red_bull_ring,2.0,2020,4,4.0,0.0,326.0,4.0,739.0,4.8,76293.42976104272,14,0,25.0,1.0,1,1
2020_03,2020-07-19,bottas,mercedes,hungaroring,3.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,90162.13141486813,12,0,43.0,1.5,1,1
2020_04,2020-08-02,bottas,mercedes,silverstone,11.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,115608.07343412528,13,0,58.0,2.0,0,0
2020_05,2020-08-09,bottas,mercedes,silverstone,3.0,2020,1,1.0,0.0,326.0,4.0,739.0,4.8,115608.07343412528,13,0,58.0,5.333333333333333,1,1
2020_06,2020-08-16,bottas,mercedes,catalunya,3.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,90968.81822107082,12,0,73.0,5.666666666666667,1,1
2020_07,2020-08-30,bottas,mercedes,spa,2.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,133869.30844793713,12,0,89.0,5.666666666666667,1,1
2020_08,2020-09-06,bottas,mercedes,monza,5.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,91340.01062887513,12,0,107.0,2.6666666666666665,1,0
2020_09,2020-09-13,bottas,mercedes,mugello,2.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,134758.11,1,0,117.0,3.3333333333333335,1,1
2020_10,2020-09-27,bottas,mercedes,sochi,1.0,2020,3,3.0,0.0,326.0,4.0,739.0,4.8,127266.16137931036,7,0,135.0,3.0,1,1
2020_12,2020-10-25,bottas,mercedes,portimao,2.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,93589.5725,2,0,161.0,1.5,1,1
2020_13,2020-11-01,bottas,mercedes,imola,2.0,2020,1,1.0,0.0,326.0,4.0,739.0,4.8,94140.952,5,0,179.0,1.5,1,1
2020_14,2020-11-15,bottas,mercedes,istanbul,14.0,2020,9,9.0,0.0,326.0,4.0,739.0,4.8,104471.50531914894,2,0,197.0,2.0,0,0
2020_15,2020-11-29,bottas,mercedes,bahrain,8.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,104555.70903790087,12,0,197.0,6.0,1,0
2020_16,2020-12-06,bottas,mercedes,bahrain,8.0,2020,1,1.0,0.0,326.0,4.0,739.0,4.8,104555.70903790087,12,0,201.0,8.0,1,0
2020_17,2020-12-13,bottas,mercedes,yas_marina,2.0,2020,2,2.0,0.0,326.0,4.0,739.0,4.8,101999.58471965496,12,0,205.0,10.0,1,1
2020_01,2020-07-05,gasly,alphatauri,red_bull_ring,7.0,2020,12,12.0,0.0,95.0,0.0,0.0,0.0,76293.42976104272,14,1,0.0,9.5,1,0
2020_02,2020-07-12,gasly,alphatauri,red_bull_ring,15.0,2020,7,8.0,-1.0,95.0,0.0,0.0,0.0,76293.42976104272,14,1,6.0,7.0,0,0
2020_04,2020-08-02,gasly,alphatauri,silverstone,7.0,2020,11,11.0,0.0,95.0,0.0,0.0,0.0,115608.07343412528,13,1,6.0,11.0,1,0
2020_05,2020-08-09,gasly,alphatauri,silverstone,11.0,2020,7,7.0,0.0,95.0,0.0,0.0,0.0,115608.07343412528,13,1,12.0,11.0,0,0
2020_06,2020-08-16,gasly,alphatauri,catalunya,9.0,2020,10,10.0,0.0,95.0,0.0,0.0,0.0,90968.81822107082,12,1,12.0,9.0,1,0
2020_07,2020-08-30,gasly,alphatauri,spa,8.0,2020,12,12.0,0.0,95.0,0.0,0.0,0.0,133869.30844793713,12,1,14.0,9.0,1,0
2020_08,2020-09-06,gasly,alphatauri,monza,1.0,2020,10,10.0,0.0,95.0,0.0,0.0,0.0,91340.01062887513,12,1,18.0,9.333333333333334,1,1
2020_10,2020-09-27,gasly,alphatauri,sochi,9.0,2020,9,9.0,0.0,95.0,0.0,0.0,0.0,127266.16137931036,7,1,43.0,4.5,1,0
2020_11,2020-10-11,gasly,alphatauri,nurburgring,6.0,2020,12,12.0,0.0,95.0,0.0,0.0,0.0,95463.76068376069,1,1,45.0,5.0,1,0
2020_12,2020-10-25,gasly,alphatauri,portimao,5.0,2020,9,9.0,0.0,95.0,0.0,0.0,0.0,93589.5725,2,1,53.0,7.5,1,0
2020_14,2020-11-15,gasly,alphatauri,istanbul,13.0,2020,19,15.0,4.0,95.0,0.0,0.0,0.0,104471.50531914894,2,1,63.0,5.5,0,0
2020_15,2020-11-29,gasly,alphatauri,bahrain,6.0,2020,8,8.0,0.0,95.0,0.0,0.0,0.0,104555.70903790087,12,1,63.0,9.0,1,0
2020_16,2020-12-06,gasly,alphatauri,bahrain,11.0,2020,9,9.0,0.0,95.0,0.0,0.0,0.0,104555.70903790087,12,1,71.0,9.5,0,0
2020_17,2020-12-13,gasly,alphatauri,yas_marina,8.0,2020,9,10.0,-1.0,95.0,0.0,0.0,0.0,101999.58471965496,12,1,71.0,10.0,1,0
2020_01,2020-07-05,giovinazzi,alfa,red_bull_ring,9.0,2020,18,18.0,0.0,14.0,0.0,57.0,7.1,76293.42976104272,14,0,0.0,9.5,1,0
2020_02,2020-07-12,giovinazzi,alfa,red_bull_ring,14.0,2020,19,19.0,0.0,14.0,0.0,57.0,7.1,76293.42976104272,14,0,2.0,9.0,0,0
2020_03,2020-07-19,giovinazzi,alfa,hungaroring,17.0,2020,19,19.0,0.0,14.0,0.0,57.0,7.1,90162.13141486813,12,0,2.0,11.5,0,0
2020_04,2020-08-02,giovinazzi,alfa,silverstone,14.0,2020,15,17.0,-2.0,14.0,0.0,57.0,7.1,115608.07343412528,13,0,2.0,13.333333333333334,0,0
2020_05,2020-08-09,giovinazzi,alfa,silverstone,17.0,2020,19,19.0,0.0,14.0,0.0,57.0,7.1,115608.07343412528,13,0,2.0,15.0,0,0
2020_06,2020-08-16,giovinazzi,alfa,catalunya,16.0,2020,20,20.0,0.0,14.0,0.0,57.0,7.1,90968.81822107082,12,0,2.0,16.0,0,0
2020_08,2020-09-06,giovinazzi,alfa,monza,16.0,2020,18,18.0,0.0,14.0,0.0,57.0,7.1,91340.01062887513,12,0,2.0,16.5,0,0
2020_10,2020-09-27,giovinazzi,alfa,sochi,11.0,2020,17,17.0,0.0,14.0,0.0,57.0,7.1,127266.16137931036,7,0,2.0,16.0,0,0
2020_11,2020-10-11,giovinazzi,alfa,nurburgring,10.0,2020,14,14.0,0.0,14.0,0.0,57.0,7.1,95463.76068376069,1,0,2.0,13.5,1,0
2020_12,2020-10-25,giovinazzi,alfa,portimao,15.0,2020,17,17.0,0.0,14.0,0.0,57.0,7.1,93589.5725,2,0,3.0,10.5,0,0
2020_13,2020-11-01,giovinazzi,alfa,imola,10.0,2020,20,20.0,0.0,14.0,0.0,57.0,7.1,94140.952,5,0,3.0,12.0,1,0
2020_15,2020-11-29,giovinazzi,alfa,bahrain,16.0,2020,16,16.0,0.0,14.0,0.0,57.0,7.1,104555.70903790087,12,0,4.0,12.5,0,0
2020_16,2020-12-06,giovinazzi,alfa,bahrain,13.0,2020,14,14.0,0.0,14.0,0.0,57.0,7.1,104555.70903790087,12,0,4.0,13.0,0,0
2020_17,2020-12-13,giovinazzi,alfa,yas_marina,16.0,2020,14,14.0,0.0,14.0,0.0,57.0,7.1,101999.58471965496,12,0,4.0,14.5,0,0
2020_02,2020-07-12,grosjean,haas,red_bull_ring,13.0,2020,0,20.0,-20.0,8.0,0.0,28.0,19.0,76293.42976104272,14,0,0.0,9.5,0,0
2020_03,2020-07-19,grosjean,haas,hungaroring,16.0,2020,0,18.0,-18.0,8.0,0.0,28.0,19.0,90162.13141486813,12,0,0.0,13.0,0,0
2020_04,2020-08-02,grosjean,haas,silverstone,16.0,2020,17,19.0,-2.0,8.0,0.0,28.0,19.0,115608.07343412528,13,0,0.0,14.5,0,0
2020_05,2020-08-09,grosjean,haas,silverstone,16.0,2020,13,14.0,-1.0,8.0,0.0,28.0,19.0,115608.07343412528,13,0,0.0,15.0,0,0
2020_06,2020-08-16,grosjean,haas,catalunya,19.0,2020,17,17.0,0.0,8.0,0.0,28.0,19.0,90968.81822107082,12,0,0.0,16.0,0,0
2020_07,2020-08-30,grosjean,haas,spa,15.0,2020,17,17.0,0.0,8.0,0.0,28.0,19.0,133869.30844793713,12,0,0.0,17.0,0,0
2020_08,2020-09-06,grosjean,haas,monza,12.0,2020,16,16.0,0.0,8.0,0.0,28.0,19.0,91340.01062887513,12,0,0.0,16.666666666666668,0,0
2020_09,2020-09-13,grosjean,haas,mugello,12.0,2020,15,15.0,0.0,8.0,0.0,28.0,19.0,134758.11,1,0,0.0,15.333333333333334,0,0
2020_10,2020-09-27,grosjean,haas,sochi,17.0,2020,16,16.0,0.0,8.0,0.0,28.0,19.0,127266.16137931036,7,0,0.0,13.0,0,0
2020_11,2020-10-11,grosjean,haas,nurburgring,9.0,2020,16,16.0,0.0,8.0,0.0,28.0,19.0,95463.76068376069,1,0,0.0,13.666666666666666,1,0
2020_12,2020-10-25,grosjean,haas,portimao,17.0,2020,18,18.0,0.0,8.0,0.0,28.0,19.0,93589.5725,2,0,2.0,12.666666666666666,0,0
2020_13,2020-11-01,grosjean,haas,imola,14.0,2020,16,16.0,0.0,8.0,0.0,28.0,19.0,94140.952,5,0,2.0,14.333333333333334,0,0
2020_01,2020-07-05,hamilton,mercedes,red_bull_ring,4.0,2020,5,2.0,3.0,413.0,11.0,739.0,4.8,76293.42976104272,14,0,0.0,9.5,1,0
2020_02,2020-07-12,hamilton,mercedes,red_bull_ring,1.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,76293.42976104272,14,0,12.0,4.0,1,1
2020_03,2020-07-19,hamilton,mercedes,hungaroring,1.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,90162.13141486813,12,0,37.0,2.5,1,1
2020_04,2020-08-02,hamilton,mercedes,silverstone,1.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,115608.07343412528,13,0,63.0,2.0,1,1
2020_05,2020-08-09,hamilton,mercedes,silverstone,2.0,2020,2,2.0,0.0,413.0,11.0,739.0,4.8,115608.07343412528,13,0,88.0,1.0,1,1
2020_06,2020-08-16,hamilton,mercedes,catalunya,1.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,90968.81822107082,12,0,107.0,1.3333333333333333,1,1
2020_07,2020-08-30,hamilton,mercedes,spa,1.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,133869.30844793713,12,0,132.0,1.3333333333333333,1,1
2020_08,2020-09-06,hamilton,mercedes,monza,7.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,91340.01062887513,12,0,157.0,1.3333333333333333,1,0
2020_09,2020-09-13,hamilton,mercedes,mugello,1.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,134758.11,1,0,164.0,3.0,1,1
2020_10,2020-09-27,hamilton,mercedes,sochi,3.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,127266.16137931036,7,0,190.0,3.0,1,1
2020_11,2020-10-11,hamilton,mercedes,nurburgring,1.0,2020,2,2.0,0.0,413.0,11.0,739.0,4.8,95463.76068376069,1,0,205.0,3.6666666666666665,1,1
2020_12,2020-10-25,hamilton,mercedes,portimao,1.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,93589.5725,2,0,230.0,1.6666666666666667,1,1
2020_13,2020-11-01,hamilton,mercedes,imola,1.0,2020,2,2.0,0.0,413.0,11.0,739.0,4.8,94140.952,5,0,256.0,1.6666666666666667,1,1
2020_14,2020-11-15,hamilton,mercedes,istanbul,1.0,2020,6,6.0,0.0,413.0,11.0,739.0,4.8,104471.50531914894,2,0,282.0,1.0,1,1
2020_15,2020-11-29,hamilton,mercedes,bahrain,1.0,2020,1,1.0,0.0,413.0,11.0,739.0,4.8,104555.70903790087,12,0,307.0,1.0,1,1
2020_17,2020-12-13,hamilton,mercedes,yas_marina,3.0,2020,3,3.0,0.0,413.0,11.0,739.0,4.8,101999.58471965496,12,0,332.0,1.0,1,1
2020_05,2020-08-09,hulkenberg,racing_point,silverstone,7.0,2020,3,3.0,0.0,37.0,0.0,73.0,9.5,115608.07343412528,13,0,0.0,9.5,1,0
2020_11,2020-10-11,hulkenberg,racing_point,nurburgring,8.0,2020,20,20.0,0.0,37.0,0.0,73.0,9.5,95463.76068376069,1,0,6.0,7.0,1,0
2020_02,2020-07-12,kevin_magnussen,haas,red_bull_ring,12.0,2020,15,15.0,0.0,20.0,0.0,28.0,19.0,76293.42976104272,14,0,0.0,9.5,0,0
2020_03,2020-07-19,kevin_magnussen,haas,hungaroring,10.0,2020,0,16.0,-16.0,20.0,0.0,28.0,19.0,90162.13141486813,12,0,0.0,12.0,1,0
2020_06,2020-08-16,kevin_magnussen,haas,catalunya,15.0,2020,16,16.0,0.0,20.0,0.0,28.0,19.0,90968.81822107082,12,0,1.0,10.0,0,0
2020_07,2020-08-30,kevin_magnussen,haas,spa,17.0,2020,20,20.0,0.0,20.0,0.0,28.0,19.0,133869.30844793713,12,0,1.0,15.0,0,0
2020_10,2020-09-27,kevin_magnussen,haas,sochi,12.0,2020,18,18.0,0.0,20.0,0.0,28.0,19.0,127266.16137931036,7,0,1.0,17.0,0,0
2020_11,2020-10-11,kevin_magnussen,haas,nurburgring,13.0,2020,15,15.0,0.0,20.0,0.0,28.0,19.0,95463.76068376069,1,0,1.0,12.0,0,0
2020_12,2020-10-25,kevin_magnussen,haas,portimao,16.0,2020,19,19.0,0.0,20.0,0.0,28.0,19.0,93589.5725,2,0,1.0,12.5,0,0
2020_14,2020-11-15,kevin_magnussen,haas,istanbul,17.0,2020,13,16.0,-3.0,20.0,0.0,28.0,19.0,104471.50531914894,2,0,1.0,14.5,0,0
2020_15,2020-11-29,kevin_magnussen,haas,bahrain,17.0,2020,18,18.0,0.0,20.0,0.0,28.0,19.0,104555.70903790087,12,0,1.0,16.5,0,0
2020_16,2020-12-06,kevin_magnussen,haas,bahrain,15.0,2020,15,16.0,-1.0,20.0,0.0,28.0,19.0,104555.70903790087,12,0,1.0,17.0,0,0
2020_17,2020-12-13,kevin_magnussen,haas,yas_marina,18.0,2020,20,17.0,3.0,20.0,0.0,28.0,19.0,101999.58471965496,12,0,1.0,16.333333333333332,0,0
2020_01,2020-07-05,kvyat,alphatauri,red_bull_ring,12.0,2020,13,13.0,0.0,37.0,0.0,0.0,0.0,76293.42976104272,14,1,0.0,9.5,0,0
2020_02,2020-07-12,kvyat,alphatauri,red_bull_ring,10.0,2020,13,14.0,-1.0,37.0,0.0,0.0,0.0,76293.42976104272,14,1,0.0,12.0,1,0
2020_03,2020-07-19,kvyat,alphatauri,hungaroring,12.0,2020,17,17.0,0.0,37.0,0.0,0.0,0.0,90162.13141486813,12,1,1.0,11.0,0,0
2020_05,2020-08-09,kvyat,alphatauri,silverstone,10.0,2020,16,16.0,0.0,37.0,0.0,0.0,0.0,115608.07343412528,13,1,1.0,11.0,1,0
2020_06,2020-08-16,kvyat,alphatauri,catalunya,12.0,2020,12,12.0,0.0,37.0,0.0,0.0,0.0,90968.81822107082,12,1,2.0,11.0,0,0
2020_07,2020-08-30,kvyat,alphatauri,spa,11.0,2020,11,11.0,0.0,37.0,0.0,0.0,0.0,133869.30844793713,12,1,2.0,11.0,0,0
2020_08,2020-09-06,kvyat,alphatauri,monza,9.0,2020,11,11.0,0.0,37.0,0.0,0.0,0.0,91340.01062887513,12,1,2.0,11.0,1,0
2020_09,2020-09-13,kvyat,alphatauri,mugello,7.0,2020,12,12.0,0.0,37.0,0.0,0.0,0.0,134758.11,1,1,4.0,10.666666666666666,1,0
2020_10,2020-09-27,kvyat,alphatauri,sochi,8.0,2020,11,12.0,-1.0,37.0,0.0,0.0,0.0,127266.16137931036,7,1,10.0,9.0,1,0
2020_11,2020-10-11,kvyat,alphatauri,nurburgring,15.0,2020,13,13.0,0.0,37.0,0.0,0.0,0.0,95463.76068376069,1,1,14.0,8.0,0,0
2020_12,2020-10-25,kvyat,alphatauri,portimao,19.0,2020,13,13.0,0.0,37.0,0.0,0.0,0.0,93589.5725,2,1,14.0,10.0,0,0
2020_13,2020-11-01,kvyat,alphatauri,imola,4.0,2020,8,8.0,0.0,37.0,0.0,0.0,0.0,94140.952,5,1,14.0,14.0,1,0
2020_14,2020-11-15,kvyat,alphatauri,istanbul,12.0,2020,16,17.0,-1.0,37.0,0.0,0.0,0.0,104471.50531914894,2,1,26.0,12.666666666666666,0,0
2020_15,2020-11-29,kvyat,alphatauri,bahrain,11.0,2020,10,10.0,0.0,37.0,0.0,0.0,0.0,104555.70903790087,12,1,26.0,11.666666666666666,0,0
2020_16,2020-12-06,kvyat,alphatauri,bahrain,7.0,2020,6,6.0,0.0,37.0,0.0,0.0,0.0,104555.70903790087,12,1,26.0,9.0,1,0
2020_17,2020-12-13,kvyat,alphatauri,yas_marina,11.0,2020,7,7.0,0.0,37.0,0.0,0.0,0.0,101999.58471965496,12,1,32.0,10.0,0,0
2020_01,2020-07-05,latifi,williams,red_bull_ring,11.0,2020,20,20.0,0.0,0.0,0.0,1.0,9.5,76293.42976104272,14,1,0.0,9.5,0,0
